student;vak;activiteit;zaal;dag;tijdslot
van den Eijnde Cyrano;Heuristieken 1 Werkcollege 2;Werkcollege;A1.06;vr;11-13
van den Eijnde Cyrano;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
van den Eijnde Cyrano;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Dams Gradus;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
Dams Gradus;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Dams Gradus;Project Genetic Algorithms Practica 2;Practica;C0.110;do;15-17
Dams Gradus;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
Dams Gradus;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Regeling Jarik;Netwerken en systeembeveiliging Practica 4;Practica;A1.08;wo;15-17
Regeling Jarik;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Regeling Jarik;Heuristieken 1 Werkcollege 1;Werkcollege;A1.06;wo;13-15
van den Engel Ceren;Programmeren in Java 2 Practica 6;Practica;A1.04;vr;11-13
van den Engel Ceren;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
van den Engel Ceren;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
van den Engel Ceren;Compilerbouw Practica 1;Practica;B0.201;do;13-15
van den Engel Ceren;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Dane Goos;Project Genetic Algorithms Practica 3;Practica;C0.110;do;9-11
Dane Goos;Zoeken sturen en bewegen Practica 3;Practica;C1.112;ma;15-17
Dane Goos;Compilerbouw practicum Practica 2;Practica;B0.201;di;13-15
Reintjes Romello;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Reintjes Romello;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Reintjes Romello;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Reintjes Romello;Collectieve Intelligentie Werkcollege 4;Werkcollege;B0.201;vr;15-17
Reintjes Romello;Collectieve Intelligentie Practica 2;Practica;A1.08;wo;11-13
van den Ham Cyrille;Programmeren in Java 2 Practica 5;Practica;A1.06;wo;9-11
de Boon Manul;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
de Boon Manul;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
de Boon Manul;Machine Learning Hoorcollege 1;Hoorcollege;A1.04;wo;13-15
de Boon Manul;Programmeren in Java 2 Practica 6;Practica;A1.04;vr;11-13
de Boon Manul;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
de Boon Manul;Machine Learning Hoorcollege 2;Hoorcollege;A1.06;vr;9-11
de Boon Manul;Project Genetic Algorithms Practica 3;Practica;C0.110;do;9-11
de Boon Manul;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
de Boon Manul;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;di;15-17
Remijn Nadir;Netwerken en systeembeveiliging Practica 3;Practica;A1.06;ma;13-15
van den Hoogen Lon;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van den Hoogen Lon;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
de Hoogh Albertien;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
de Hoogh Albertien;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
de Hoogh Albertien;Technology for games Werkcollege 2;Werkcollege;A1.10;ma;11-13
de Hoogh Albertien;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
de Hoogh Albertien;Software engineering Practica 1;Practica;A1.04;di;9-11
de Hoogh Albertien;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Renes Taeke;Programmeren in Java 2 Practica 3;Practica;A1.04;di;11-13
Renes Taeke;Compilerbouw practicum Practica 2;Practica;B0.201;di;13-15
van den Oord Amos;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
van den Oord Amos;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
de Jongste Kathryn;Project Numerical Recipes Practica 1;Practica;A1.06;do;13-15
de Jongste Kathryn;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;vr;13-15
de Jongste Kathryn;Interactie-ontwerp Hoorcollege 1;Hoorcollege;C0.110;wo;15-17
Reuvekamp Cheyenna;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
Reuvekamp Cheyenna;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Reuvekamp Cheyenna;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
Reuvekamp Cheyenna;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
Reuvekamp Cheyenna;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Reuvekamp Cheyenna;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Reuvekamp Cheyenna;Webprogrammeren en databases Werkcollege 2;Werkcollege;A1.08;ma;15-17
Reuvekamp Cheyenna;Webprogrammeren en databases Practica 1;Practica;C0.110;ma;9-11
Reuvekamp Cheyenna;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;di;15-17
van der Doelen Chelly;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
van der Doelen Chelly;Reflectie op de digitale cultuur Werkcollege 1;Werkcollege;B0.201;wo;13-15
van der Doelen Chelly;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
van der Doelen Chelly;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
van der Doelen Chelly;Heuristieken 2 Werkcollege 2;Werkcollege;C1.112;do;11-13
van der Doelen Chelly;Webprogrammeren en databases Werkcollege 1;Werkcollege;A1.08;vr;9-11
van der Doelen Chelly;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
van der Doelen Chelly;Webprogrammeren en databases Practica 1;Practica;C0.110;ma;9-11
van der Doelen Chelly;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
van der Doelen Chelly;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;di;15-17
de Kanter Anes;Moderne Databases Practica 2;Practica;A1.06;di;11-13
de Kanter Anes;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
de Kanter Anes;Moderne Databases Werkcollege 3;Werkcollege;A1.10;wo;13-15
Richardson Lonie;Moderne Databases Werkcollege 1;Werkcollege;A1.10;ma;15-17
Richardson Lonie;Moderne Databases Practica 1;Practica;C0.110;ma;13-15
Richardson Lonie;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
Richardson Lonie;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Richardson Lonie;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van der Drift Tamar;Compilerbouw practicum Practica 2;Practica;B0.201;di;13-15
de Kreij Krijna;Zoeken sturen en bewegen Practica 3;Practica;C1.112;ma;15-17
Ridderhof Abdeslam;Programmeren in Java 2 Practica 4;Practica;A1.10;vr;9-11
Ridderhof Abdeslam;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Ridderhof Abdeslam;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
van der Gaag Lakshmi;Databases 2 Werkcollege 2;Werkcollege;A1.04;do;9-11
van der Gaag Lakshmi;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
de Kuijer Farhad;Project Numerical Recipes Practica 1;Practica;A1.06;do;13-15
de Kuijer Farhad;Netwerken en systeembeveiliging Practica 4;Practica;A1.08;wo;15-17
Rienks Kimm;Programmeren in Java 2 Practica 5;Practica;A1.06;wo;9-11
Rienks Kimm;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
Rienks Kimm;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Rienks Kimm;Software engineering Practica 1;Practica;A1.04;di;9-11
Rienks Kimm;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Rienks Kimm;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van der Geer Deejay;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
van der Geer Deejay;Heuristieken 2 Werkcollege 1;Werkcollege;C0.110;vr;11-13
van der Geer Deejay;Data Mining Hoorcollege 2;Hoorcollege;C0.110;di;15-17
van der Geer Deejay;Data Mining Werkcollege 2;Werkcollege;A1.04;wo;11-13
van der Geer Deejay;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;C1.112;ma;11-13
van der Geer Deejay;Autonomous Agents 2 Practica 1;Practica;C0.110;wo;9-11
van der Geer Deejay;Data Mining Practica 3;Practica;C1.112;do;9-11
van der Geer Deejay;Autonomous Agents 2 Werkcollege 3;Werkcollege;A1.06;do;9-11
van der Geer Deejay;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
van der Geer Deejay;Databases 2 Werkcollege 2;Werkcollege;A1.04;do;9-11
van der Geer Deejay;Algoritmen en complexiteit Werkcollege 1;Werkcollege;A1.08;do;15-17
van der Geer Deejay;Algoritmen en complexiteit Practica 1;Practica;A1.10;do;13-15
van der Geer Deejay;Data Mining Hoorcollege 1;Hoorcollege;B0.201;do;11-13
van der Geer Deejay;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;A1.04;ma;9-11
van der Geer Deejay;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;di;15-17
de Leest Janniek;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
de Leest Janniek;Programmeren in Java 2 Practica 3;Practica;A1.04;di;11-13
de Leest Janniek;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
de Leest Janniek;Algoritmen en complexiteit Werkcollege 1;Werkcollege;A1.08;do;15-17
Rijkens Lorraine;Databases 2 Werkcollege 2;Werkcollege;A1.04;do;9-11
Rijkens Lorraine;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
van der Gulik Ferhan;Moderne Databases Practica 3;Practica;B0.201;ma;13-15
van der Gulik Ferhan;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
van der Gulik Ferhan;Moderne Databases Werkcollege 3;Werkcollege;A1.10;wo;13-15
de Leest Wieke;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
de Leest Wieke;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Rinkel Karam;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
Rinkel Karam;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
Rinkel Karam;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Rinkel Karam;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Rinkel Karam;Software engineering Practica 1;Practica;A1.04;di;9-11
Rinkel Karam;Algoritmen en complexiteit Werkcollege 1;Werkcollege;A1.08;do;15-17
Rinkel Karam;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Rinkel Karam;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
van der Klei Daisy;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
van der Klei Daisy;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
van der Klei Daisy;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
van der Klei Daisy;Programmeren in Java 2 Practica 5;Practica;A1.06;wo;9-11
van der Klei Daisy;Collectieve Intelligentie Practica 1;Practica;C0.110;vr;9-11
van der Klei Daisy;Collectieve Intelligentie Werkcollege 3;Werkcollege;A1.06;vr;15-17
van der Klei Daisy;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
van der Klei Daisy;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
van der Klei Daisy;Databases 2 Werkcollege 2;Werkcollege;A1.04;do;9-11
van der Klei Daisy;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
van der Klei Daisy;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
van der Klei Daisy;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
van der Klei Daisy;Compilerbouw Practica 1;Practica;B0.201;do;13-15
van der Klei Daisy;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
de Looff Yana;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
de Looff Yana;Software engineering Practica 2;Practica;C1.112;di;9-11
de Looff Yana;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Rodenburg Fatime;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Rodenburg Fatime;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Rodenburg Fatime;Collectieve Intelligentie Practica 1;Practica;C0.110;vr;9-11
Rodenburg Fatime;Collectieve Intelligentie Werkcollege 4;Werkcollege;B0.201;vr;15-17
Rodenburg Fatime;Project Numerical Recipes Practica 2;Practica;A1.06;vr;13-15
Rodenburg Fatime;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Rodenburg Fatime;Bioinformatica Werkcollege 2;Werkcollege;A1.08;di;11-13
Rodenburg Fatime;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Rodenburg Fatime;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Rodenburg Fatime;Bioinformatica Practica 2;Practica;B0.201;di;9-11
Rodenburg Fatime;Netwerken en systeembeveiliging Practica 3;Practica;A1.06;ma;13-15
Rodenburg Fatime;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
van der Leek Pearl;Moderne Databases Practica 1;Practica;C0.110;ma;13-15
van der Leek Pearl;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
van der Leek Pearl;Moderne Databases Werkcollege 3;Werkcollege;A1.10;wo;13-15
de Olde Alexandre;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
de Olde Alexandre;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Roest Yarah;Moderne Databases Practica 2;Practica;A1.06;di;11-13
Roest Yarah;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Roest Yarah;Moderne Databases Werkcollege 3;Werkcollege;A1.10;wo;13-15
van der Marel Ay?egl;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
van der Marel Ay?egl;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
van der Marel Ay?egl;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;di;15-17
de Olde Mslm;Programmeren in Java 2 Practica 3;Practica;A1.04;di;11-13
de Olde Mslm;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
de Olde Mslm;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Roeterdink Tori;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Roeterdink Tori;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
van der Meer Acha;Informatie- en organisatieontwerp Hoorcollege 1;Hoorcollege;C0.110;do;13-15
van der Meer Acha;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
van der Meer Acha;Informatie- en organisatieontwerp Practica 1;Practica;C1.112;vr;15-17
van der Meer Acha;Informatie- en organisatieontwerp Hoorcollege 2;Hoorcollege;A1.04;do;15-17
van der Meer Acha;Algoritmen en complexiteit Werkcollege 1;Werkcollege;A1.08;do;15-17
van der Meer Acha;Informatie- en organisatieontwerp Werkcollege 2;Werkcollege;A1.08;vr;13-15
van der Meer Acha;Algoritmen en complexiteit Practica 1;Practica;A1.10;do;13-15
van der Meer Acha;Programmeren in Java 2 Practica 2;Practica;A1.08;vr;11-13
de Smit Ziggy;Heuristieken 2 Werkcollege 1;Werkcollege;C0.110;vr;11-13
de Smit Ziggy;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;di;15-17
Rokx Shan;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
Rokx Shan;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Rokx Shan;Advanced Heuristics Hoorcollege 1;Hoorcollege;A1.08;do;11-13
Rokx Shan;Databases 2 Werkcollege 2;Werkcollege;A1.04;do;9-11
Rokx Shan;Zoeken sturen en bewegen Practica 1;Practica;A1.08;di;13-15
Rokx Shan;Reflectie op de digitale cultuur Werkcollege 2;Werkcollege;B0.201;ma;9-11
Rokx Shan;Advanced Heuristics Practica 2;Practica;A1.10;vr;15-17
Rokx Shan;Netwerken en systeembeveiliging Practica 3;Practica;A1.06;ma;13-15
Rokx Shan;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
van der Meeren Abdul;Moderne Databases Practica 1;Practica;C0.110;ma;13-15
van der Meeren Abdul;Moderne Databases Werkcollege 2;Werkcollege;A1.08;do;9-11
van der Meeren Abdul;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
van der Meeren Abdul;Bioinformatica Werkcollege 2;Werkcollege;A1.08;di;11-13
van der Meeren Abdul;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
van der Meeren Abdul;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
van der Meeren Abdul;Bioinformatica Practica 2;Practica;B0.201;di;9-11
van der Meeren Abdul;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
van der Meeren Abdul;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
van der Meeren Abdul;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van der Meeren Abdul;Programmeren in Java 2 Practica 2;Practica;A1.08;vr;11-13
de Snoo a?la;Compilerbouw practicum Practica 2;Practica;B0.201;di;13-15
de Snoo a?la;Project Genetic Algorithms Practica 3;Practica;C0.110;do;9-11
Rombout Krijntje;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
Rombout Krijntje;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Rombout Krijntje;Software engineering Practica 1;Practica;A1.04;di;9-11
Rombout Krijntje;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Rombout Krijntje;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van der Meij Geerte;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
van der Meij Geerte;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
van der Meij Geerte;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
van der Meij Geerte;Collectieve Intelligentie Practica 1;Practica;C0.110;vr;9-11
van der Meij Geerte;Collectieve Intelligentie Werkcollege 4;Werkcollege;B0.201;vr;15-17
van der Meij Geerte;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
van der Meij Geerte;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
van der Meij Geerte;Project Numerical Recipes Practica 3;Practica;A1.08;do;13-15
van der Meij Geerte;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
van der Meij Geerte;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
van der Meij Geerte;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
van der Meij Geerte;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
van der Meij Geerte;Software engineering Practica 2;Practica;C1.112;di;9-11
de Vreeze Marije;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
de Vreeze Marije;Programmeren in Java 2 Practica 1;Practica;A1.08;ma;13-15
de Vreeze Marije;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
de Vreeze Marije;Collectieve Intelligentie Practica 1;Practica;C0.110;vr;9-11
de Vreeze Marije;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
de Vreeze Marije;Collectieve Intelligentie Werkcollege 2;Werkcollege;C1.112;wo;9-11
Roodbeen Karolina;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Roodbeen Karolina;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Roodbeen Karolina;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
Roodbeen Karolina;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Roodbeen Karolina;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Roodbeen Karolina;Collectieve Intelligentie Werkcollege 2;Werkcollege;C1.112;wo;9-11
Roodbeen Karolina;Webprogrammeren en databases Werkcollege 1;Werkcollege;A1.08;vr;9-11
Roodbeen Karolina;Webprogrammeren en databases Practica 1;Practica;C0.110;ma;9-11
Roodbeen Karolina;Collectieve Intelligentie Practica 3;Practica;B0.201;di;11-13
Roodbeen Karolina;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
Roodbeen Karolina;Zoeken sturen en bewegen Practica 3;Practica;C1.112;ma;15-17
Roodbeen Karolina;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
van der Niet Maritha;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
van der Niet Maritha;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
van der Niet Maritha;Technology for games Werkcollege 1;Werkcollege;A1.06;wo;11-13
van der Niet Maritha;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
van der Niet Maritha;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
van der Niet Maritha;Reflectie op de digitale cultuur Werkcollege 2;Werkcollege;B0.201;ma;9-11
van der Niet Maritha;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
van der Niet Maritha;Project Genetic Algorithms Practica 1;Practica;A1.04;wo;9-11
van der Niet Maritha;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
van der Niet Maritha;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
de Zoete Linne;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
de Zoete Linne;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Rooijmans Ziya;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
Rooijmans Ziya;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Rooijmans Ziya;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
Rooijmans Ziya;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
Rooijmans Ziya;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
Rooijmans Ziya;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Rooijmans Ziya;Webprogrammeren en databases Werkcollege 1;Werkcollege;A1.08;vr;9-11
Rooijmans Ziya;Algoritmen en complexiteit Werkcollege 1;Werkcollege;A1.08;do;15-17
Rooijmans Ziya;Webprogrammeren en databases Practica 1;Practica;C0.110;ma;9-11
van der Plaats Johannes;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
van der Plaats Johannes;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
van der Plaats Johannes;Webprogrammeren en databases Werkcollege 1;Werkcollege;A1.08;vr;9-11
van der Plaats Johannes;Webprogrammeren en databases Practica 1;Practica;C0.110;ma;9-11
van der Plaats Johannes;Programmeren in Java 2 Practica 2;Practica;A1.08;vr;11-13
Deniz Quido;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;vr;13-15
Deniz Quido;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Deniz Quido;Interactie-ontwerp Hoorcollege 1;Hoorcollege;C0.110;wo;15-17
Deniz Quido;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Deniz Quido;Programmeren in Java 2 Practica 2;Practica;A1.08;vr;11-13
Roozendaal Jennie;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Roozendaal Jennie;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
van der Plas Graciella;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
van der Plas Graciella;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
van der Plas Graciella;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
